,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
162,CHEMBL160305,COc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccccc3)C(=O)O)s2)cc1,10.0,active
163,CHEMBL347138,COc1ccc(-n2nnc(-c3ccc(S(=O)(=O)N[C@H](Cc4c[nH]c5ccccc45)C(=O)O)cc3)n2)cc1,13.0,active
164,CHEMBL160245,CC(C)[C@@H](NS(=O)(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1)C(=O)O,40.0,active
165,CHEMBL158674,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc2oc3ccccc3c2c1,1000.0,active
166,CHEMBL345200,Cc1ccc(-c2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)s2)cc1,10.0,active
167,CHEMBL348335,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc2)cc1,100.0,active
168,CHEMBL3084965,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCC(O)CC3)cc2)cc1,12.0,active
169,CHEMBL157243,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccccc1,1000.0,active
170,CHEMBL317132,O=C(NO)C(CCn1nnc2ccccc2c1=O)COc1ccc(-c2ccc(Cl)cc2)cc1,0.1,active
171,CHEMBL155848,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(Cc2ccccc2)cc1,1000.0,active
172,CHEMBL159229,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(/N=N/c2ccccc2)cc1,50.0,active
173,CHEMBL102459,O=C(NO)C(CCn1ncc2ccccc2c1=O)COc1ccc(-c2ccccc2)cc1,6.0,active
174,CHEMBL157363,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(C#Cc2ccccc2)cc1,50.0,active
175,CHEMBL432882,CC(C)[C@@H](NS(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO,2.0,active
176,CHEMBL160712,O=C(Nc1ccccc1)Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1,1000.0,active
177,CHEMBL347612,Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc2)cc1,1000.0,active
178,CHEMBL155959,CC(C)[C@@H](NS(=O)(=O)c1ccc(NC(=O)c2ccccc2)cc1)C(=O)O,50.0,active
179,CHEMBL59023,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCCOc1ccccc1)CC(=O)NO,0.31,active
180,CHEMBL61517,CCCCCCCCCCCCCC[C@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,200.0,active
181,CHEMBL58945,CCCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,10.0,active
182,CHEMBL294066,CCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,0.6,active
183,CHEMBL62186,CCCCCC[C@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,40000.0,inactive
184,CHEMBL60546,CCCCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,2.0,active
185,CHEMBL58235,CCCCCCCC[C@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,200.0,active
186,CHEMBL60196,CCCCCCCCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,30.0,active
187,CHEMBL279786,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1cccs1)C(=O)NO,4.0,active
188,CHEMBL293382,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCc1ccccc1)CC(=O)NO,15.0,active
189,CHEMBL59248,CCCCCCCCCCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)NC)C(C)(C)C,0.6,active
190,CHEMBL59361,CCCCCCCCCCCCCCCC[C@H](CC(=O)O)C(=O)N[C@H](C(=O)NC)C(C)(C)C,30.0,active
191,CHEMBL303756,CCCCCCCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)NC)C(C)(C)C,3.0,active
192,CHEMBL291994,CNC(=O)[C@@H](NC(=O)[C@H](CCCCCCCCCCCCCCO)CC(=O)NO)C(C)(C)C,0.5,active
193,CHEMBL61873,CCCCCCCCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)NC)C(C)(C)C,0.8,active
194,CHEMBL418472,CCCCCCCC[C@H](CC(=O)O)C(=O)N[C@H](C(=O)NC)C(C)(C)C,900.0,active
195,CHEMBL292313,CCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)NC)C(C)(C)C,0.7,active
196,CHEMBL416510,CCCCCCCCC[C@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,600.0,active
197,CHEMBL61538,CCCCCCCCCCCCCCCC[C@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,50.0,active
198,CHEMBL62056,CCCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,1.0,active
199,CHEMBL60674,CCCCCCCCCC[C@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,1000.0,active
200,CHEMBL59185,CCCCCCC[C@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,10000.0,inactive
201,CHEMBL58361,CCCCCCCCCCCCCC[C@H](CC(=O)O)C(=O)N[C@H](C(=O)NC)C(C)(C)C,50.0,active
202,CHEMBL294133,CCCCCCCCCCCCCCC[C@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,800.0,active
203,CHEMBL292160,CCCCCCCCCCCCCCC[C@H](CC(=O)O)C(=O)N[C@H](C(=O)NC)C(C)(C)C,90.0,active
204,CHEMBL59722,CCCCCCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,1.0,active
205,CHEMBL59338,CCCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)NC)C(C)(C)C,0.15,active
206,CHEMBL58997,CCCCCCCCCCCCC[C@H](CC(=O)O)C(=O)N[C@H](C(=O)NC)C(C)(C)C,100.0,active
207,CHEMBL294337,CCCCCCCCCCCC[C@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,500.0,active
208,CHEMBL62245,CCCCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,1.0,active
209,CHEMBL264495,CCCCCCCCCCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,20.0,active
210,CHEMBL44415,COc1ccc(S(=O)(=O)C(CCN(C)C(=O)OCc2ccccc2)CC(=O)NO)cc1OC1CCCC1,10000.0,inactive
211,CHEMBL42152,COc1ccc(S(=O)(=O)C(CC(=O)NO)c2cccc(Oc3ccccc3)c2)cc1OC1CCCC1,10000.0,inactive
212,CHEMBL46804,COc1ccc(S(=O)(=O)C(CCC(=O)N2CCCc3ccccc32)CC(=O)NO)cc1OC,10000.0,inactive
213,CHEMBL283580,O=C(NO)[C@H]1CN(Cc2ccc(Oc3ccc(F)cc3)cc2)C(=O)N1,28.0,active
214,CHEMBL44931,COc1ccc(S(=O)(=O)C(CCCc2ccccc2)CC(=O)NO)cc1OC,10000.0,inactive
215,CHEMBL94467,O=C(NO)c1ccccc1S(=O)(=O)N1CCC(OCc2ccc(C(F)(F)F)cc2)CC1,35.0,active
216,CHEMBL440498,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,0.4,active
217,CHEMBL295818,COc1ccc(S(=O)(=O)C(CCC(=O)N2CCCc3ccccc32)CC(=O)NO)cc1OC1CCCC1,10000.0,inactive
218,CHEMBL46915,COc1ccc(S(=O)(=O)C(CCC(=O)N(C)c2ccccc2)CC(=O)NO)cc1OC1CCCC1,10000.0,inactive
219,CHEMBL42378,COc1ccc(S(=O)(=O)C(CC(=O)NO)CC(C)C)cc1OC1CCCC1,10000.0,inactive
220,CHEMBL330078,O=C(NO)c1ccccc1S(=O)(=O)N1CCC(Oc2ccc(C(F)(F)F)cc2)C1,1800.0,intermediate
221,CHEMBL43854,CCCC(CC(=O)NO)S(=O)(=O)c1ccc(OC)c(OC)c1,10000.0,inactive
222,CHEMBL431130,COc1ccc(S(=O)(=O)C(CCc2ccccc2)CC(=O)NO)cc1OC,10000.0,inactive
223,CHEMBL279482,O=C1N[C@@H](C(=O)NO)C[C@H]1c1ccc(Oc2ccc(F)cc2)cc1,39.0,active
224,CHEMBL43256,COc1ccc(S(=O)(=O)C(CCc2ccc(Oc3ccccc3)cc2)CC(=O)NO)cc1OC1CCCC1,10000.0,inactive
225,CHEMBL295526,COc1ccc(S(=O)(=O)C(CC(=O)NO)CN(C)C(=O)c2ccccc2)cc1OC1CCCC1,10000.0,inactive
226,CHEMBL319055,O=C(NO)c1ccccc1S(=O)(=O)N1CCC(Cc2ccccc2)CC1,148.0,active
227,CHEMBL288072,COc1ccc(S(=O)(=O)C(CCN(C)C(=O)c2ccccc2)CC(=O)NO)cc1OC1CCCC1,10000.0,inactive
228,CHEMBL97478,COc1ccc(C(=O)NC2CCN(S(=O)(=O)c3ccccc3C(=O)NO)C2)cc1,2300.0,intermediate
229,CHEMBL44138,COc1ccc(S(=O)(=O)C(CCCCc2ccccc2)CC(=O)NO)cc1OC1CCCC1,10000.0,inactive
230,CHEMBL295305,CCCCCCC(CC(=O)NO)S(=O)(=O)c1ccc(OC)c(OC2CCCC2)c1,10000.0,inactive
231,CHEMBL19855,O=C(NO)[C@H]1CN(Cc2ccc(Oc3ccc4ccccc4c3)cc2)C(=O)N1,59.0,active
232,CHEMBL43338,COc1ccc(S(=O)(=O)C(CCCN2C(=O)c3ccccc3C2=O)CC(=O)NO)cc1OC1CCCC1,10000.0,inactive
233,CHEMBL43587,COc1ccc(S(=O)(=O)C(CCCC(=O)N(C)c2ccccc2)CC(=O)NO)cc1OC1CCCC1,10000.0,inactive
234,CHEMBL310008,O=C(NO)c1ccccc1S(=O)(=O)N1CCC(Oc2ccc(OC(F)(F)F)cc2)CC1,2.0,active
235,CHEMBL42958,COc1ccc(S(=O)(=O)C(CCOC(=O)N(C)c2ccccc2)CC(=O)NO)cc1OC1CCCC1,10000.0,inactive
236,CHEMBL432299,COc1ccc(S(=O)(=O)C(CCCCc2ccccc2)CC(=O)NO)cc1OC,10000.0,inactive
237,CHEMBL433415,O=C(NO)c1ccccc1S(=O)(=O)N1CCN(C(=O)c2ccccc2)CC1,1000.0,active
238,CHEMBL43806,CCCC(CC(=O)NO)S(=O)(=O)c1ccc(OC)c(OC2CCCC2)c1,10000.0,inactive
239,CHEMBL298258,COc1ccc(S(=O)(=O)C(CCc2ccc(OCc3ccccc3)cc2)CC(=O)NO)cc1OC1CCCC1,10000.0,inactive
240,CHEMBL289857,COc1ccc(S(=O)(=O)C(CC(=O)NO)CC(C)C)cc1OC,10000.0,inactive
241,CHEMBL295193,COc1ccc(S(=O)(=O)C(CCCC(=O)N2CCCc3ccccc32)CC(=O)NO)cc1OC,10000.0,inactive
242,CHEMBL94872,O=C(NO)c1ccccc1S(=O)(=O)N1CCC(c2ccccc2)CC1,70.0,active
243,CHEMBL295653,COc1ccc(S(=O)(=O)C(CCCCc2ccc3c(c2)OCO3)CC(=O)NO)cc1OC1CCCC1,10000.0,inactive
244,CHEMBL42449,COc1ccc(S(=O)(=O)C(CCCCc2ccc3c(c2)OCO3)CC(=O)NO)cc1OC,10000.0,inactive
245,CHEMBL94324,O=C(NO)c1ccccc1S(=O)(=O)Nc1ccc(Oc2ccccc2)cc1,3500.0,intermediate
246,CHEMBL43148,COc1ccc(S(=O)(=O)C(CC(=O)NO)c2ccccc2OCc2ccccc2)cc1OC1CCCC1,10000.0,inactive
247,CHEMBL309465,O=C(NO)c1c(F)cccc1S(=O)(=O)N1CCC(Oc2ccc(C(F)(F)F)cc2)CC1,3.3,active
248,CHEMBL42739,COc1ccc(S(=O)(=O)C(CC(=O)NO)c2ccccc2)cc1OC,10000.0,inactive
249,CHEMBL290631,COc1ccc(S(=O)(=O)C(CC(=O)NO)c2ccc(OCc3ccccc3)cc2)cc1OC1CCCC1,10000.0,inactive
250,CHEMBL83209,O=C(NO)c1ccccc1S(=O)(=O)N1CCC(Oc2ccc(C(F)(F)F)cc2)CC1,1.3,active
251,CHEMBL295058,COc1ccc(S(=O)(=O)C(CCc2ccc(OCc3ccccc3)cc2)CC(=O)NO)cc1OC,10000.0,inactive
252,CHEMBL47133,COc1ccc(S(=O)(=O)C(CCc2ccccc2)CC(=O)NO)cc1OC1CCCC1,10000.0,inactive
253,CHEMBL296487,COc1ccc(S(=O)(=O)C(CC(=O)NO)c2cccc(OCc3ccccc3)c2)cc1OC1CCCC1,10000.0,inactive
254,CHEMBL42104,COc1ccc(Oc2cccc(C(CC(=O)NO)S(=O)(=O)c3ccc(OC)c(OC4CCCC4)c3)c2)cc1,10000.0,inactive
255,CHEMBL418443,COc1ccc(S(=O)(=O)C(CCCC(=O)N2CCCc3ccccc32)CC(=O)NO)cc1OC1CCCC1,10000.0,inactive
256,CHEMBL275014,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)O)C(C)C)cc3)o2)cc1,1000.0,active
257,CHEMBL266612,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)CCC(=O)O)C(C)C)cc3)o2)cc1,10000.0,inactive
258,CHEMBL418715,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)O)C(C)C)cc3)s2)cc1,200.0,active
259,CHEMBL13965,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)cc3)s2)cc1,50.0,active
260,CHEMBL13826,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)NO)C(C)C)cc3)o2)cc1,1000.0,active
261,CHEMBL13974,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)NO)C(C)C)cc3)s2)cc1,400.0,active
262,CHEMBL13927,CNC(=O)[C@@H](CC(=O)[C@H](CC(C)C)[C@H](CSc1ccccc1)C(=O)NO)Cc1ccccc1,200.0,active
263,CHEMBL92581,COC1C(O[C@@H]2c3c(cc4c(c3O)C(=O)c3c(O)cccc3C4=O)C(=O)[C@](C)(O)[C@H]2OC)OC(C)C(O)C1O,3000.0,intermediate
264,CHEMBL178,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1900.0,intermediate
265,CHEMBL94382,COC1C(O[C@@H]2c3c(cc4c(c3O)C(=O)c3c(O)cccc3C4=O)C(/N=N/S(=O)(=O)c3ccc(C)cc3)[C@@](C)(O)[C@H]2OC)OC(C)C(O)C1O,420.0,active
266,CHEMBL93959,CCOP(=O)(OCC)O[C@]1(C)C(=O)c2cc3c(c(O)c2[C@@H](OC2OC(C)C(O)C(O)C2OC)[C@@H]1OC)C(=O)c1c(O)cccc1C3=O,220.0,active
267,CHEMBL92295,COC1C(O[C@@H]2c3c(cc4c(c3O)C(=O)c3c(ccc(N(C)C)c3O)C4=O)C(=O)[C@@](C)(O)[C@H]2OC)OC(C)C(O)C1O,2000.0,intermediate
268,CHEMBL502620,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,9900.0,intermediate
269,CHEMBL327402,CO[C@H]1[C@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C(=O)[C@@]1(C)O,19000.0,inactive
270,CHEMBL328472,COC1C(O[C@@H]2c3c(cc4c(c3O)C(=O)c3c(O)c(N(C)C)cc(N(C)C)c3C4=O)C(=O)[C@@](C)(O)[C@H]2OC)OC(C)C(O)C1O,100000.0,inactive
271,CHEMBL91905,COC1C(O[C@@H]2c3c(cc4c(c3O)C(=O)c3c(O)cccc3C4=O)C(=O)[C@@](C)(O)[C@H]2OC)OC(C)C(OC(C)=O)C1OC(C)=O,100000.0,inactive
272,CHEMBL328045,COC1C(C)OC(O[C@@H]2c3c(cc4c(c3O)C(=O)c3c(O)cccc3C4=O)C(=O)[C@@](C)(O)[C@H]2OC)C(OC)C1OC,670.0,active
273,CHEMBL53463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1100.0,intermediate
274,CHEMBL92283,COC1C(O[C@@H]2c3c(cc4c(c3O)C(=O)c3c(O)cccc3C4=O)C(=O)[C@@](C)(O)[C@H]2OC)OC(C)C(O)C1O[Si](C)(C)C(C)(C)C,17000.0,inactive
275,CHEMBL327159,COC1C(O[C@@H]2c3c(cc4c(c3O)C(=O)c3c(O)cccc3C4=O)C(=O)[C@@](C)(O)[C@H]2OC)OC(C)C(O)C1O,370.0,active
276,CHEMBL318005,CNC(=O)[C@@H]1Cc2ccc(cc2)OCCCC[C@H](C(=O)NO)[C@@H](CCCc2ccc(OC)c(OC)c2)C(=O)N1,10.0,active
277,CHEMBL421009,COc1cc(Oc2ccc(S(=O)(=O)CC(C)C(=O)NO)cc2)cc(OC)c1OC,430.0,active
278,CHEMBL99109,COc1cc(Oc2ccc(SCC(C)C(=O)NO)cc2)cc(OC)c1OC,3400.0,intermediate
279,CHEMBL98770,CCOc1ccc(CCC[C@H]2C(=O)N[C@H](C(=O)NC)Cc3ccc(cc3)OCCCC[C@@H]2C(=O)NO)cc1,0.79,active
280,CHEMBL99547,Cc1ccc(CCC[C@H]2C(=O)N[C@H](C(=O)c3ccccc3)Cc3ccc(cc3)OCCCC[C@@H]2C(=O)NO)cc1,11.0,active
281,CHEMBL318484,CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3cccnc3)cc2)[C@H]1C(=O)NO,0.048,active
282,CHEMBL318860,CNC(=O)[C@@H]1Cc2ccc(cc2)OCCCC[C@H](C(=O)NO)[C@@H](CCCc2ccc(Cl)cc2)C(=O)N1,0.26,active
283,CHEMBL99120,CNC(=O)[C@@H]1Cc2ccc(cc2)OCCCC[C@H](C(=O)NO)[C@@H](CCCc2cc(OC)ccc2OC)C(=O)N1,13.0,active
284,CHEMBL95718,CNC(=O)[C@@H]1Cc2ccc(cc2)OCCCC[C@H](C(=O)NO)[C@@H](CCCc2cc(OC)c(OC)c(OC)c2)C(=O)N1,110.0,active
285,CHEMBL329232,COc1cc(CCC[C@H]2C(=O)N[C@H](C(=O)c3ccccc3)Cc3ccc(cc3)OCCCC[C@@H]2C(=O)NO)cc(OC)c1OC,3400.0,intermediate
286,CHEMBL316725,COCCOc1cc(CCC[C@H]2C(=O)N[C@H](C(=O)c3ccccc3)Cc3ccc(cc3)OCCCC[C@@H]2C(=O)NO)cc(OC)c1,4000.0,intermediate
287,CHEMBL95305,COc1cc(Oc2ccc(S(=O)(=O)N3CCSC(C)(C)[C@@H]3C(=O)NO)cc2)cc(OC)c1OC,21.0,active
288,CHEMBL99318,COc1cc(CCC[C@H]2C(=O)N[C@H](C(=O)c3ccccc3)Cc3ccc(cc3)OCCCC[C@@H]2C(=O)NO)cc(OC)c1,1000.0,active
289,CHEMBL99283,CNC(=O)[C@@H]1Cc2ccc(cc2)OCCCC[C@H](C(=O)NO)[C@@H](CCCc2cc(C)cc(C(C)C)c2)C(=O)N1,96.0,active
290,CHEMBL98304,O=C(c1ccccc1)[C@@H]1Cc2ccc(cc2)OCCCC[C@H](C(=O)NO)[C@@H](CCCc2cc(Br)cc(Br)c2)C(=O)N1,230.0,active
291,CHEMBL329302,CNC(=O)[C@@H]1Cc2ccc(cc2)OCCCC[C@H](C(=O)NO)[C@@H](CCCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)N1,2200.0,intermediate
292,CHEMBL99103,CNC(=O)[C@@H]1Cc2ccc(cc2)OCCCC[C@H](C(=O)NO)[C@@H](CCCc2cccc3ccccc23)C(=O)N1,0.23,active
293,CHEMBL32839,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)C(C)(C)C(=O)NO,2.3,active
294,CHEMBL19611,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,0.104,active
295,CHEMBL32285,C=CC[C@](C)(C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)Nc1ccccc1)C(C)(C)C,6.2,active
296,CHEMBL432079,C=CC[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,1.8,active
297,CHEMBL35602,C=CC[C@@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,35.0,active
298,CHEMBL318902,CCOC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)/C(=C/C(C)C)CC(=O)NO,5.97,active
299,CHEMBL148406,Nc1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2C(=O)NO)cc1,150.0,active
300,CHEMBL35348,C=CC[C@](C)(C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,4.2,active
301,CHEMBL33418,C=CC[C@](C)(C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccccc1,52.0,active
302,CHEMBL95237,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)/C(=C/C(C)C)CC(=O)NO,1.3,active
303,CHEMBL147882,Cc1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2C(=O)NO)cc1,18.0,active
304,CHEMBL284465,C=CCC(CC=C)(C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,110.0,active
305,CHEMBL148171,COc1cc2c(cc1O)CCN(S(=O)(=O)c1ccccc1)C2C(=O)NO,27.0,active
306,CHEMBL33306,C=CC[C@](C)(C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NC)C(C)(C)C,2.5,active
307,CHEMBL424130,O=C(NO)C1c2ccc(O)cc2CCN1S(=O)(=O)c1cc(Cl)ccc1Cl,853.0,active
308,CHEMBL147881,O=C(NO)C1c2ccc(OCc3ccccc3)cc2CCN1S(=O)(=O)c1ccccc1,24.0,active
309,CHEMBL148214,COc1ccc(S(=O)(=O)N2CCc3cc(O)c(OC)cc3C2C(=O)NO)cc1,26.0,active
310,CHEMBL286698,C=CC[C@](C)(C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@@H](CC1CCCCC1)C(=O)NCCc1ccccc1,64.0,active
311,CHEMBL420259,CNC(=O)C(Cc1c(CCN(C)C)[nH]c2ccccc12)NC(=O)/C(=C/C(C)C)CC(=O)NO,5.73,active
312,CHEMBL356124,COc1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2C(=O)NO)cc1,724.0,active
313,CHEMBL358539,COc1ccc(S(=O)(=O)N2CCc3cc(OCc4ccccc4)ccc3C2C(=O)NO)cc1,16.0,active
314,CHEMBL147489,O=C(NO)C1c2ccc(O)cc2CCN1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,76.0,active
315,CHEMBL286295,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)C1(C(=O)NO)CCCC1,50.0,active
316,CHEMBL289003,C=CC[C@@](C)(C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,66.0,active
317,CHEMBL147604,O=C(NO)C1c2ccc(OCc3ccccc3)cc2CCN1S(=O)(=O)c1cc(Cl)ccc1Cl,1099.0,intermediate
318,CHEMBL286788,C=CC[C@](C)(C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@@H](CC1CCCCC1)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,23.0,active
319,CHEMBL146718,Cc1ccc(S(=O)(=O)N2CCc3cc(OCc4ccccc4)ccc3C2C(=O)NO)cc1,33.0,active
320,CHEMBL2111573,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(=CC(C)C)CC(=O)NO,19.6,active
321,CHEMBL146289,O=C(NO)C1c2ccc(O)cc2CCN1S(=O)(=O)c1ccccc1,430.0,active
322,CHEMBL32730,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](C)C(=O)NO,1.3,active
323,CHEMBL42114,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(N)cc2)cc1)C(=O)O,36.0,active
324,CHEMBL42067,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(C#N)cc2)cc1)C(=O)NO,530.0,active
325,CHEMBL44898,O=C(O)CNS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1,4.0,active
326,CHEMBL291133,O=C(NCCCC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O)OCc1ccccc1,31.0,active
327,CHEMBL43147,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,40.0,active
328,CHEMBL418442,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1)C(=O)O,39.0,active
329,CHEMBL539683,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2cccc(F)c2)cc1)C(=O)O,49.0,active
330,CHEMBL47254,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)O,13.0,active
331,CHEMBL43063,O=C(CCc1ccccc1)NCCCC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,4.0,active
332,CHEMBL43644,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)NO,450.0,active
333,CHEMBL43276,O=C(O)[C@H](Cc1ccccc1)NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1,19.0,active
334,CHEMBL43113,Cc1ccc(-c2ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc2)cc1,2.0,active
335,CHEMBL296196,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1)C(=O)O,11.0,active
336,CHEMBL43479,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(C#N)cc2)cc1)C(=O)NO,1.0,active
337,CHEMBL432307,C[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,12.0,active
338,CHEMBL43152,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,4.0,active
339,CHEMBL297749,O=C(CCc1ccccc1)NCCC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,8.0,active
340,CHEMBL44383,COc1ccc(-c2ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc2)cc1,3.0,active
341,CHEMBL44455,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1)C(=O)O,61.0,active
