,molecule_chembl_id,canonical_smiles,bioactivity_class,MolWt,LogP,NumHDonors,NumHAcceptors,pIC50
2792,CHEMBL2063426,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(CCO[N+](=O)[O-])CC2)C(=O)N1,active,469.45400000000035,0.8660999999999996,2.0,9.0,6.826813731587726
2793,CHEMBL2063425,CN(CCO[N+](=O)[O-])C1(c2ccc(Oc3ccccc3)cc2)C(=O)NC(=O)NC1=O,active,414.37400000000014,1.1802999999999997,2.0,8.0,7.275724130399211
2794,CHEMBL2063424,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N(CCO[N+](=O)[O-])CCO[N+](=O)[O-])C(=O)N1,active,489.39700000000033,0.7587999999999997,2.0,11.0,6.484126156288321
2795,CHEMBL2064542,C#CCOCCOCCOCCOCCOc1ccc(CN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c2ccc(OC)cc2)cc1,active,622.7370000000002,2.4945000000000013,2.0,10.0,9.455931955649724
2796,CHEMBL2064541,COc1ccc(S(=O)(=O)N(Cc2ccc(OCCOCCOCCOCCOCc3cn(CCF)nn3)cc2)[C@@H](C(=O)NO)C(C)C)cc1,active,711.8100000000004,2.6225000000000023,2.0,13.0,8.698970004336019
2797,CHEMBL2064540,COc1ccc(S(=O)(=O)N(Cc2ccc(OCCOCCOCCOCCOCc3cn(CCOCCOCCOCCF)nn3)cc2)[C@@H](C(=O)NO)C(C)C)cc1,active,843.969,2.6723000000000052,2.0,16.0,8.397940008672037
2798,CHEMBL2064543,COc1ccc(S(=O)(=O)N(Cc2ccc(OCCOCCOCCOCCOCc3cn([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4F)nn3)cc2)[C@@H](C(=O)NO)C(C)C)cc1,active,829.8980000000006,0.6026000000000062,5.0,17.0,7.522878745280337
2799,CHEMBL2064544,COc1ccc(S(=O)(=O)N(Cc2ccc(OCCOCCOCCOCCn3cc(COCCOCCOCCOCCOCCF)nn3)cc2)[C@@H](C(=O)NO)C(C)C)cc1,active,888.0219999999999,2.6889000000000074,2.0,17.0,8.397940008672037
2800,CHEMBL2064545,C#CCN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(OC)cc1,active,340.40100000000007,0.8490999999999995,2.0,5.0,8.301029995663981
2801,CHEMBL2064546,COc1ccc(S(=O)(=O)N(Cc2cn(CCOS(=O)(=O)c3ccc(C)cc3)nn2)[C@@H](C(=O)NO)C(C)C)cc1,active,581.6730000000001,1.7215200000000002,2.0,11.0,6.97061622231479
2802,CHEMBL2064547,COc1ccc(S(=O)(=O)N(Cc2cn(CCF)nn2)[C@@H](C(=O)NO)C(C)C)cc1,active,429.4740000000001,0.9771,2.0,8.0,9.886056647693163
2803,CHEMBL2064548,COc1ccc(S(=O)(=O)N(Cc2cn(CCOCCOCCOCCOS(=O)(=O)c3ccc(C)cc3)nn2)[C@@H](C(=O)NO)C(C)C)cc1,active,713.8320000000003,1.7713200000000038,2.0,14.0,10.154901959985743
2804,CHEMBL2064549,COc1ccc(S(=O)(=O)N(Cc2cn(CCOCCOCCOCCF)nn2)[C@@H](C(=O)NO)C(C)C)cc1,active,561.6330000000003,1.0269000000000026,2.0,11.0,10.0
2805,CHEMBL2064550,COc1ccc(S(=O)(=O)N(Cc2cn(CCOCCOCCOCCN=[N+]=[N-])nn2)[C@@H](C(=O)NO)C(C)C)cc1,active,584.6560000000003,1.367700000000002,2.0,12.0,8.920818753952375
2806,CHEMBL2064551,COc1ccc(S(=O)(=O)N(Cc2cn(CCOCCOCCOCCOc3cccnc3F)nn2)[C@@H](C(=O)NO)C(C)C)cc1,active,654.7180000000003,1.6705000000000017,2.0,13.0,8.522878745280337
2807,CHEMBL2064552,COc1ccc(S(=O)(=O)N(Cc2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3F)nn2)[C@@H](C(=O)NO)C(C)C)cc1,active,547.5620000000001,-1.0427999999999988,5.0,12.0,9.698970004336019
2808,CHEMBL2064553,COc1ccc(S(=O)(=O)N(Cc2cn(CCOCCOCCOCCn3cc(CN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c4ccc(OC)cc4)nn3)nn2)[C@@H](C(=O)NO)C(C)C)cc1,inactive,925.0570000000001,1.0786000000000073,4.0,19.0,4.0
2809,CHEMBL2148015,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccc(OCCc3ccccc3)cc2)C(=O)NO)cc1,active,454.5480000000001,3.011520000000001,3.0,5.0,7.769551078621726
2810,CHEMBL2148014,CS(=O)(=O)N[C@@H](Cc1ccc(OCCc2ccccc2)cc1)C(=O)NO,active,378.45000000000005,1.2737999999999994,3.0,5.0,7.5376020021010435
2812,CHEMBL2148011,O=C(N[C@@H](Cc1ccc(OCCc2ccccc2)cc1)C(=O)NO)c1ccccc1,active,404.46600000000007,3.154600000000001,3.0,4.0,6.045757490560675
2813,CHEMBL2148010,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)NO)cc1,active,440.5210000000001,2.9690200000000004,3.0,5.0,7.6020599913279625
2814,CHEMBL2148009,CS(=O)(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)NO,active,364.42300000000006,1.2312999999999994,3.0,5.0,7.173925197299173
2815,CHEMBL2147953,Cc1ccc(C(=O)N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)NO)cc1,active,404.46600000000007,3.4205200000000016,3.0,4.0,6.337242168318426
2816,CHEMBL2148008,CC(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)NO,active,328.368,1.8181999999999998,3.0,4.0,7.431798275933005
2818,CHEMBL2147951,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccc(OCCc3ccccc3)cc2)C(=O)O)cc1,active,439.53300000000013,3.590720000000002,2.0,4.0,6.568636235841013
2819,CHEMBL2147949,CC(=O)N[C@@H](Cc1ccc(OCCc2ccccc2)cc1)C(=O)O,active,327.38,2.4398999999999997,2.0,3.0,6.1249387366083
2820,CHEMBL2147950,CS(=O)(=O)N[C@@H](Cc1ccc(OCCc2ccccc2)cc1)C(=O)O,active,363.43500000000006,1.8529999999999998,2.0,4.0,6.920818753952375
2828,CHEMBL2147938,COC(=O)[C@H](Cc1ccc(OCCc2ccccc2)cc1)NC(=O)c1ccc(C)cc1,inactive,417.5050000000001,4.130620000000003,1.0,4.0,4.068033885271827
2829,CHEMBL2147939,COC(=O)[C@H](Cc1ccc(OCCc2ccccc2)cc1)NC(C)=O,inactive,341.40700000000004,2.5283000000000007,1.0,4.0,4.903089986991944
2832,CHEMBL2148013,CC(=O)N[C@@H](Cc1ccc(OCCc2ccccc2)cc1)C(=O)NO,active,342.395,1.8606999999999998,3.0,4.0,7.886056647693163
2833,CHEMBL2147932,COC(=O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)c1ccccc1,inactive,389.4510000000001,3.7797000000000027,1.0,4.0,4.170696227168975
2834,CHEMBL2147933,COC(=O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)c1ccc(C)cc1,inactive,403.4780000000001,4.088120000000003,1.0,4.0,4.07727454200674
2835,CHEMBL2147934,COC(=O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(C)=O,inactive,327.38000000000005,2.4858000000000002,1.0,4.0,4.559090917934782
2836,CHEMBL2147935,COC(=O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NS(C)(=O)=O,inactive,363.43500000000006,1.8989,1.0,5.0,4.749579997691106
2837,CHEMBL2147936,COC(=O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NS(=O)(=O)c1ccc(C)cc1,inactive,439.53300000000013,3.6366200000000024,1.0,5.0,4.97061622231479
2838,CHEMBL2147937,COC(=O)[C@H](Cc1ccc(OCCc2ccccc2)cc1)NC(=O)c1ccccc1,inactive,403.47800000000007,3.8222000000000023,1.0,4.0,4.127261172527331
2839,CHEMBL230194,Nc1nc2c(-c3ccc[nH]3)nccc2[nH]1,active,199.21699999999998,1.5351999999999997,3.0,3.0,8.0
2840,CHEMBL2153260,Nc1nc2c(-c3ccco3)nccc2[nH]1,active,200.201,1.8000999999999996,2.0,4.0,7.906578314837765
2841,CHEMBL2153261,Nc1nc2c(-c3cccs3)nccc2[nH]1,active,216.26899999999998,2.2685999999999993,2.0,4.0,8.522878745280337
2842,CHEMBL2153263,Nc1nc2c(-c3ccsc3)nccc2[nH]1,active,216.269,2.2685999999999993,2.0,4.0,7.721246399047171
2843,CHEMBL2151349,O=C1NC(=O)C(O)(CC(=O)c2ccc(C(F)(F)F)cc2)C(=O)N1,inactive,330.218,0.37530000000000013,3.0,5.0,4.4089353929735005
2844,CHEMBL2151350,COc1ccc(C(=O)CC2(O)C(=O)NC(=O)NC2=O)cc1,inactive,292.247,-0.6349000000000005,3.0,6.0,4.673664139071248
2845,CHEMBL2151352,O=C1NC(=O)C(O)(CC(=O)c2ccc(-c3ccccc3)cc2)C(=O)N1,active,338.319,1.0234999999999999,3.0,5.0,6.735182176990463
2846,CHEMBL2151353,O=C1NC(=O)C(O)(CC(=O)c2ccc(-c3cccc(Cl)c3)cc2)C(=O)N1,inactive,372.76400000000007,1.6768999999999994,3.0,5.0,4.221848749616356
2848,CHEMBL2151355,Cc1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,active,352.34600000000006,1.3319199999999998,3.0,5.0,6.521433504406157
2849,CHEMBL2151356,O=C1NC(=O)C(O)(CC(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C(=O)N1,active,372.76400000000007,1.6768999999999996,3.0,5.0,6.555955204081924
2850,CHEMBL2151357,O=C1NC(=O)C(O)(CC(=O)c2ccc(-c3ccc(CO)cc3)cc2)C(=O)N1,active,368.345,0.5157999999999999,4.0,6.0,6.8297382846050425
2851,CHEMBL2151358,COc1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,active,368.345,1.0320999999999998,3.0,6.0,6.91721462968355
2852,CHEMBL2151359,O=C1NC(=O)C(O)(CC(=O)c2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)C(=O)N1,active,422.31500000000005,1.9220999999999993,3.0,6.0,6.844663962534939
2853,CHEMBL2151360,CSc1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,active,384.413,1.7453999999999994,3.0,6.0,6.920818753952375
2854,CHEMBL2151361,CS(=O)(=O)c1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,active,416.4110000000001,0.42699999999999977,3.0,7.0,7.236572006437063
2855,CHEMBL2151362,CC(=O)c1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,active,380.356,1.2260999999999997,3.0,6.0,7.522878745280337
2856,CHEMBL2151363,NC(=O)c1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,active,381.344,0.1223999999999999,4.0,6.0,7.060480747381382
2858,CHEMBL2151365,O=C1NC(=O)C(O)(CC(=O)c2ccc(-c3ccsc3)cc2)C(=O)N1,active,344.348,1.0850000000000002,3.0,6.0,6.7423214251308154
2862,CHEMBL2170078,O=C(NCCCNS(=O)(=O)c1ccc(Oc2ccccc2)cc1)P(=O)(O)O,inactive,414.37600000000003,2.0346,4.0,5.0,5.0
2863,CHEMBL2170077,O=C(NCCNS(=O)(=O)c1ccc(Oc2ccccc2)cc1)P(=O)(O)O,inactive,400.34900000000005,1.6444999999999999,4.0,5.0,4.823908740944319
2864,CHEMBL2172745,O=C(NCCNC(=O)P(=O)(O)O)c1ccc(Oc2ccccc2)cc1,inactive,364.2940000000001,2.096,4.0,4.0,4.698970004336019
2865,CHEMBL2172747,C[C@@H](NC(=O)P(=O)(O)O)C1CCCCC1,active,235.21999999999994,1.8425,3.0,2.0,6.698970004336019
2866,CHEMBL2172746,C[C@H](NC(=O)P(=O)(O)O)C1CCCCC1,active,235.21999999999994,1.8425,3.0,2.0,6.0
2867,CHEMBL2204959,CC(C)C[C@H](NC(=O)NCc1cccc2ccccc12)C(=O)NO,inactive,329.40000000000003,2.5591,4.0,3.0,3.2636034977233574
2868,CHEMBL2204954,CC(C)C[C@H](NC(=O)NCc1ccc(F)cc1)C(=O)NO,inactive,297.33,1.545,4.0,3.0,3.0
2869,CHEMBL2204953,Cc1ccc(CNC(=O)N[C@@H](CC(C)C)C(=O)NO)cc1,inactive,293.367,1.7143199999999998,4.0,3.0,3.0
2870,CHEMBL2204952,COc1ccc(CNC(=O)N[C@@H](CC(C)C)C(=O)NO)cc1,inactive,309.366,1.4144999999999996,4.0,4.0,3.0
2871,CHEMBL2204951,CC(C)C[C@H](NC(=O)NCc1cccc(F)c1)C(=O)NO,inactive,297.33,1.545,4.0,3.0,3.0
2872,CHEMBL2204950,COc1cccc(CNC(=O)N[C@@H](CC(C)C)C(=O)NO)c1,inactive,309.366,1.4144999999999994,4.0,4.0,3.0
2873,CHEMBL2204949,COc1ccccc1CNC(=O)N[C@@H](CC(C)C)C(=O)NO,inactive,309.366,1.4144999999999999,4.0,4.0,3.0
2874,CHEMBL2204947,Cc1ccc(NC(=O)N[C@@H](CC(C)C)C(=O)NO)cc1,inactive,279.34000000000003,2.0366199999999997,4.0,3.0,3.24184537803261
2875,CHEMBL2204945,COc1ccc(NC(=O)N[C@@H](CC(C)C)C(=O)NO)cc1,inactive,295.339,1.7367999999999997,4.0,4.0,3.0
2876,CHEMBL2204943,CC(C)C[C@H](NC(=O)Nc1cccc2ccccc12)C(=O)NO,inactive,315.37300000000005,2.8814,4.0,3.0,3.0
2877,CHEMBL312218,COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2ccc(Cl)cc2)cc1,active,384.841,2.0448999999999997,2.0,5.0,6.853871964321762
2878,CHEMBL2204087,COc1ccc(CCN(CCC(=O)NO)S(=O)(=O)c2ccc(NC(=O)NCc3ccccc3)cc2)cc1,inactive,526.6150000000002,3.1458000000000013,4.0,6.0,4.6020599913279625
2880,CHEMBL2204802,COc1ccc(CCN(CCC(=O)NO)S(=O)(=O)c2ccc(/C(N)=N/O)cc2)cc1,inactive,436.4900000000002,0.9186000000000007,4.0,7.0,4.6020599913279625
2881,CHEMBL2311773,CCCCCCCCCCCCCC(=O)N1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,active,604.792,6.275600000000006,2.0,6.0,6.223298816011589
2882,CHEMBL2311772,CCCC(=O)N1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,active,464.5220000000002,2.3746,2.0,6.0,7.6777807052660805
2883,CHEMBL2311771,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3ccc(C(=O)N4CCCN(C5(c6ccc(Oc7ccccc7)cc6)C(=O)NC(=O)NC5=O)CC4)cc3)CC2)C(=O)N1,active,918.964,4.090000000000002,4.0,12.0,7.267606240177032
2884,CHEMBL2311770,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,active,1123.4059999999997,9.964600000000003,4.0,12.0,7.1487416512809245
2885,CHEMBL2311769,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCCCCCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,active,1039.2439999999997,7.6240000000000085,4.0,12.0,7.2839966563652006
2886,CHEMBL2311768,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCCCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,active,1011.1899999999998,6.843800000000007,4.0,12.0,6.6439741428068775
2887,CHEMBL2311767,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,active,983.1359999999999,6.0636000000000045,4.0,12.0,6.838631997765025
2888,CHEMBL2311766,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,active,955.0819999999999,5.283400000000004,4.0,12.0,7.161150909262744
2889,CHEMBL2311765,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,active,941.055,4.8933000000000035,4.0,12.0,7.251811972993799
2890,CHEMBL2311778,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,active,927.028,4.503200000000003,4.0,12.0,7.173925197299173
2891,CHEMBL2311777,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,active,913.0010000000001,4.113100000000002,4.0,12.0,7.086186147616283
2892,CHEMBL2311776,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,active,898.9740000000002,3.7230000000000016,4.0,12.0,6.826813731587726
2893,CHEMBL2311774,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,active,870.9200000000002,2.942800000000001,4.0,12.0,7.2441251443275085
2894,CHEMBL2311775,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,active,884.9470000000001,3.3329000000000013,4.0,12.0,7.267606240177032
2895,CHEMBL2326365,O=C(O)Cc1ccccc1S(=O)(=O)c1ccc(-c2ccc(NC(=O)CF)cc2)cc1,active,427.4530000000001,3.7215000000000025,2.0,4.0,7.214670164989233
2896,CHEMBL2326364,O=C(O)Cc1ccccc1S(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1,active,370.401,3.952600000000003,1.0,3.0,6.638272163982407
2897,CHEMBL2326363,O=C(O)Cc1ccccc1S(=O)(=O)c1ccc(-c2ccc(OCCF)cc2)cc1,active,414.4540000000001,4.161800000000004,1.0,4.0,7.795880017344075
2900,CHEMBL145,O=C(O)/C=C/c1ccc(O)c(O)c1,active,180.159,1.1956,3.0,3.0,7.615109203469446
2901,CHEMBL2336335,O=C(/C=C/c1ccccc1)Nc1ccc(Cl)cc1,active,257.72,3.991900000000003,1.0,1.0,8.012333735073724
2903,CHEMBL1981977,O=C(/C=C/c1ccccc1)Nc1ccccc1Cl,active,257.72,3.991900000000002,1.0,1.0,8.000434511774017
2904,CHEMBL2336361,O=C(/C=C/c1ccccc1)Nc1ccc(F)cc1,active,241.26500000000001,3.4776000000000016,1.0,1.0,8.03763066432998
2906,CHEMBL1998736,O=C(/C=C/c1ccccc1)Nc1ccccc1F,active,241.26500000000001,3.4776000000000016,1.0,1.0,8.015022873584506
2907,CHEMBL2336359,Cc1ccc(NC(=O)/C=C/c2ccccc2)cc1,active,237.30200000000005,3.6469200000000015,1.0,1.0,8.262807357295262
2909,CHEMBL2336358,Cc1ccccc1NC(=O)/C=C/c1ccccc1,active,237.30200000000002,3.6469200000000015,1.0,1.0,8.193141970481182
2910,CHEMBL2336357,COc1ccc(NC(=O)/C=C/c2ccccc2)cc1,active,253.30100000000004,3.347100000000001,1.0,2.0,8.270025714300445
2912,CHEMBL2336355,COc1ccccc1NC(=O)/C=C/c1ccccc1,active,253.30100000000002,3.347100000000001,1.0,2.0,8.199282921717614
2913,CHEMBL229844,O=C(/C=C/c1ccccc1)Nc1ccc(O)cc1,active,239.27400000000003,3.044100000000001,2.0,2.0,8.277366077466187
2914,CHEMBL323612,CC(C)(NS(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1)C(=O)NO,active,368.3860000000001,2.1803,3.0,5.0,9.154901959985743
2915,CHEMBL2337130,O=C(NO)c1cccc(F)c1S(=O)(=O)N1CCC(Oc2ccc(C(F)(F)F)cc2)CC1,active,462.42100000000016,3.1956000000000024,2.0,5.0,8.481486060122112
2916,CHEMBL421882,CC(C)C(NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,active,412.30500000000006,3.5036000000000014,2.0,3.0,11.397940008672037
2917,CHEMBL330028,CC(C)C(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,active,333.40900000000005,2.7411000000000003,2.0,3.0,10.397940008672037
2919,CHEMBL2336353,O=C(/C=C/c1ccccc1)Nc1ccccc1O,active,239.27400000000003,3.0441000000000016,2.0,2.0,8.204815410317575
2920,CHEMBL1305393,O=C(/C=C/c1ccccc1)NCCc1ccccc1,active,251.329,3.0587000000000018,1.0,1.0,8.039529222465701
2921,CHEMBL2336352,O=C(/C=C/c1ccccc1)NCc1ccccc1,active,237.30200000000002,3.0162000000000013,1.0,1.0,8.044793462458058
2922,CHEMBL1830129,O=C(/C=C/c1ccccc1)Nc1ccccc1,active,223.27500000000003,3.3385000000000016,1.0,1.0,8.048176964684089
2923,CHEMBL2336351,O=C(/C=C/c1ccc(O)cc1)Nc1ccc(Cl)cc1,active,273.719,3.6975000000000016,2.0,2.0,8.043831569524636
2925,CHEMBL2336350,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1Cl,active,273.71900000000005,3.6975000000000016,2.0,2.0,8.033389013318066
2926,CHEMBL2336349,O=C(/C=C/c1ccc(O)cc1)Nc1ccc(F)cc1,active,257.264,3.183200000000001,2.0,2.0,8.0762380391713
2928,CHEMBL2336347,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1F,active,257.264,3.183200000000001,2.0,2.0,8.045275209020938
2929,CHEMBL2336346,Cc1ccc(NC(=O)/C=C/c2ccc(O)cc2)cc1,active,253.30100000000004,3.352520000000001,2.0,2.0,8.377785977033705
2931,CHEMBL2336344,Cc1ccccc1NC(=O)/C=C/c1ccc(O)cc1,active,253.30100000000002,3.352520000000001,2.0,2.0,8.250263684430939
2932,CHEMBL2336343,COc1ccc(NC(=O)/C=C/c2ccc(O)cc2)cc1,active,269.3,3.0527000000000006,2.0,3.0,8.388276691992658
2934,CHEMBL2336341,COc1ccccc1NC(=O)/C=C/c1ccc(O)cc1,active,269.3,3.0527000000000006,2.0,3.0,8.257274868695301
2935,CHEMBL2336340,O=C(/C=C/c1ccc(O)cc1)Nc1ccc(O)cc1,active,255.27300000000002,2.7497,3.0,3.0,8.401209493236886
2937,CHEMBL2336338,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1O,active,255.27300000000002,2.7497000000000003,3.0,3.0,8.26201267366657
2938,CHEMBL325749,O=C(/C=C/c1ccc(O)cc1)NCCc1ccccc1,active,267.328,2.7643000000000013,2.0,2.0,8.07727454200674
2939,CHEMBL2336337,O=C(/C=C/c1ccc(O)cc1)NCc1ccccc1,active,253.30100000000002,2.721800000000001,2.0,2.0,8.079876673709276
2940,CHEMBL1164826,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1,active,239.27400000000003,3.0441000000000003,2.0,2.0,8.080921907623926
2941,CHEMBL2336336,O=C(/C=C/c1cccc(O)c1)Nc1ccc(Cl)cc1,active,273.719,3.6975000000000016,2.0,2.0,8.040481623027002
2943,CHEMBL2336789,O=C(/C=C/c1cccc(O)c1)Nc1ccccc1Cl,active,273.71900000000005,3.6975000000000016,2.0,2.0,8.026410376572743
2944,CHEMBL2336788,O=C(/C=C/c1cccc(O)c1)Nc1ccc(F)cc1,active,257.264,3.183200000000001,2.0,2.0,8.066006836168757
2946,CHEMBL2336786,O=C(/C=C/c1cccc(O)c1)Nc1ccccc1F,active,257.264,3.183200000000001,2.0,2.0,8.041436116778032
2947,CHEMBL2336785,Cc1ccc(NC(=O)/C=C/c2cccc(O)c2)cc1,active,253.30100000000004,3.352520000000002,2.0,2.0,8.35359627377693
2949,CHEMBL2336783,Cc1ccccc1NC(=O)/C=C/c1cccc(O)c1,active,253.30100000000002,3.352520000000002,2.0,2.0,8.24184537803261
2950,CHEMBL2336782,COc1ccc(NC(=O)/C=C/c2cccc(O)c2)cc1,active,269.3,3.0527000000000006,2.0,3.0,8.364516253185087
2952,CHEMBL2336780,COc1ccccc1NC(=O)/C=C/c1cccc(O)c1,active,269.3,3.0527000000000006,2.0,3.0,8.250263684430939
2953,CHEMBL2336779,O=C(/C=C/c1cccc(O)c1)Nc1ccc(O)cc1,active,255.27300000000002,2.7497,3.0,3.0,8.378823718224965
2955,CHEMBL2336365,O=C(/C=C/c1cccc(O)c1)Nc1ccccc1O,active,255.27300000000002,2.7497000000000003,3.0,3.0,8.254144804826272
2956,CHEMBL2336364,O=C(/C=C/c1cccc(O)c1)NCCc1ccccc1,active,267.328,2.7643000000000013,2.0,2.0,8.072629636960976
2957,CHEMBL2336363,O=C(/C=C/c1cccc(O)c1)NCc1ccccc1,active,253.30100000000002,2.721800000000001,2.0,2.0,8.073657553374344
2958,CHEMBL2336362,O=C(/C=C/c1cccc(O)c1)Nc1ccccc1,active,239.27400000000003,3.0441000000000003,2.0,2.0,8.075204004202087
2959,CHEMBL1165150,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccc(Cl)cc1,active,289.718,3.403100000000002,3.0,3.0,8.048176964684089
2961,CHEMBL1163867,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccccc1Cl,active,289.718,3.403100000000001,3.0,3.0,8.040481623027002
2962,CHEMBL1163444,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccc(F)cc1,active,273.263,2.8888000000000007,3.0,3.0,8.08039897621589
2964,CHEMBL1165574,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccccc1F,active,273.26300000000003,2.8888000000000007,3.0,3.0,8.049635145623878
2965,CHEMBL1165106,Cc1ccc(NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,active,269.3,3.0581200000000015,3.0,3.0,8.449771646944907
2967,CHEMBL1165152,Cc1ccccc1NC(=O)/C=C/c1ccc(O)c(O)c1,active,269.3,3.0581200000000015,3.0,3.0,8.224025668870631
2968,CHEMBL1163455,COc1ccc(NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,active,285.29900000000004,2.758300000000001,3.0,4.0,8.465973893943865
2970,CHEMBL1165627,COc1ccccc1NC(=O)/C=C/c1ccc(O)c(O)c1,active,285.299,2.758300000000001,3.0,4.0,8.278189384787453
2971,CHEMBL69803,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccc(O)cc1,active,271.272,2.4553000000000003,4.0,4.0,8.48412615628832
