molecule_chembl_id,canonical_smiles,standard_value
CHEMBL267603,Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](Cc4ccccc4)C(=O)NO)C(=O)O)cc3)nc2c(=O)[nH]1,65000.0
CHEMBL396296,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](Cc2ccccc2)C(=O)NO)C(=O)O)cc1,60000.0
CHEMBL1440,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,220000.0
CHEMBL242074,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H]([N+](C)(C)C)C3[C@H](O)C21.[I-],7700.0
CHEMBL242073,C[C@@]1(O)c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H]([N+](C)(C)C)C3CC21.[I-],140000.0
CHEMBL1433,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,24000.0
CHEMBL148169,Cc1cc(COc2ccc([C@]3(C)CCN([C@H](C)C(=O)NO)C3=O)cc2)c2ccccc2n1,2050.0
CHEMBL234350,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccccc3)cc2)CCN(CCc2ccccc2)CC1,0.3
CHEMBL400206,Cc1cc(COc2ccc(S(=O)(=O)CC(CC3CCN(C(C)(C)C)CC3)N(O)C=O)cc2)c2ccccc2n1,5000.0
CHEMBL233932,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)C(C)(C)C)CC2)cc1,73.0
CHEMBL231879,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)N3CCC[C@@H]3CO)CC2)cc1,172.0
CHEMBL231878,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)N3CCC[C@H]3COC)CC2)cc1,58.0
CHEMBL231877,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)N3CCN(C(C)=O)CC3)CC2)cc1,20.0
CHEMBL391880,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)N3CCCC3)CC2)cc1,31.0
CHEMBL231667,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)N3CCCCC3)CC2)cc1,51.0
CHEMBL231666,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)N3CCOCC3)CC2)cc1,51.0
CHEMBL231665,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)N(C)C)CC2)cc1,61.3
CHEMBL391676,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)c3nc(C)sc3C)CC2)cc1,32.0
CHEMBL234776,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)c3cc(Cl)sc3Cl)CC2)cc1,22.0
CHEMBL234775,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)c3ccc(Cl)s3)CC2)cc1,33.0
CHEMBL234774,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)c3cn(C)c(C)n3)CC2)cc1,19.0
CHEMBL393750,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)c3c(C)nn(C)c3C)CC2)cc1,99.5
CHEMBL234567,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)c3c(C)noc3C)CC2)cc1,664.0
CHEMBL234566,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(c3nc4ccccc4n3C)CC2)cc1,176.0
CHEMBL393550,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(c3nc4ccccc4o3)CC2)cc1,40.0
CHEMBL234565,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(c3ccncc3)CC2)cc1,2058.0
CHEMBL234353,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(c3ccccn3)CC2)cc1,62.6
CHEMBL234352,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)C3CCCCC3)CC2)cc1,4.0
CHEMBL234351,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)C3CCCC3)CC2)cc1,54.0
CHEMBL392505,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)C3CC3)CC2)cc1,161.0
CHEMBL234145,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)C(C)CN3CCOCC3)CC2)cc1,37.0
CHEMBL234144,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)CCN3CCOCC3)CC2)cc1,37.0
CHEMBL234143,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)CC3CCCCC3)CC2)cc1,11.0
CHEMBL392295,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)C(CC)CC)CC2)cc1,58.0
CHEMBL392294,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)Cc3ccncc3)CC2)cc1,82.0
CHEMBL391881,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)c3c(Cl)cncc3Cl)CC2)cc1,183.0
CHEMBL232086,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(Cc3c(Cl)cncc3Cl)CC2)cc1,555.0
CHEMBL429444,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CN(C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2000.0
CHEMBL401454,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CCC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2000.0
CHEMBL234034,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CCOC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2000.0
CHEMBL234033,Cc1cc(Cc2cccc(C(=O)N[C@@H]3COC[C@@H]3C(=O)NO)c2)c2ccccc2n1,2000.0
CHEMBL234032,Cc1cc(Cc2ccc(C(=O)NC3(CC(=O)NO)CCOCC3)cc2)c2ccccc2n1,2000.0
CHEMBL233844,COC(=O)N1C[C@@H](NC(=O)c2ccc(Cc3cc(C)nc4ccccc34)cc2)[C@@H](C(=O)NO)C1,2000.0
CHEMBL233843,CCCCS(=O)(=O)N1C[C@@H](NC(=O)c2ccc(Cc3cc(C)nc4ccccc34)cc2)[C@@H](C(=O)NO)C1,2000.0
CHEMBL401453,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CN(C(=O)C(C)(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2000.0
CHEMBL233842,CC#CCN1C[C@@H](NC(=O)c2ccc(Cc3cc(C)nc4ccccc34)cc2)[C@@H](C(=O)NO)C1,2000.0
CHEMBL233629,C#CCN1C[C@@H](NC(=O)c2ccc(Cc3cc(C)nc4ccccc34)cc2)[C@@H](C(=O)NO)C1,2000.0
CHEMBL234199,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CN(CC(C)(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2000.0
CHEMBL392312,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CN(CC(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2000.0
CHEMBL391509,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)/C(=C/C=C/c1ccccc1)CC(=O)NO,120.0
CHEMBL237078,C/C=C/C=C(\CC(=O)NO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC,78500.0
CHEMBL401445,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)/C(=C/CCc1ccccc1)CC(=O)NO,280.0
CHEMBL236446,CCCCCC/C=C(\CC(=O)NO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC,123.0
CHEMBL394003,CC#CC(C)(C)Oc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)C(C)C)CC2)cc1,1666.0
CHEMBL236806,CC#CC(C)Oc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)C(C)C)CC2)cc1,4181.0
CHEMBL235559,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)C(C)C)CC2)cc1,513.0
CHEMBL400430,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)C(C)CC)CC2)cc1,1312.0
CHEMBL236400,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)c3ccccc3C)CC2)cc1,46.0
CHEMBL399401,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)N(CC)CC)CC2)cc1,216.0
CHEMBL237468,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(Cc3ccncc3)CC2)cc1,1530.0
CHEMBL237467,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)C(C)C)CC2)cc1,97.0
CHEMBL399400,CC(C)(C)OC(=O)N1CCC(CS(=O)(=O)c2ccc(NCC#CCO)cc2)(C(=O)NO)CC1,334.0
CHEMBL236573,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)OC(C)(C)C)CC2)cc1,120.0
CHEMBL207729,CC#CCOc1ccc(S(=O)(=O)N2CCSC(C)(C)[C@@H]2C(=O)NO)cc1,4.7
CHEMBL238081,CC#CCNc1ccc(S(=O)(=O)N2CCSC(C)(C)[C@@H]2C(=O)NO)cc1,56.0
CHEMBL398602,COc1ccc(S(=O)(=O)N(Cc2ccc(Br)nc2)[C@@H](C(=O)O)C(C)C)cc1,6120.0
CHEMBL398405,COc1ccc(S(=O)(=O)N(Cc2ccc(Br)nc2)[C@@H](C(=O)NO)C(C)C)cc1,2.0
CHEMBL235318,COc1ccc(S(=O)(=O)N(Cc2ccc(F)nc2)[C@@H](C(=O)O)C(C)C)cc1,35000.0
CHEMBL235095,COc1ccc(S(=O)(=O)N(Cc2ccc(F)nc2)[C@@H](C(=O)NO)C(C)C)cc1,8.0
CHEMBL392974,COc1ccc(S(=O)(=O)N(Cc2cccnc2Br)[C@@H](C(=O)O)C(C)C)cc1,9110.0
CHEMBL392572,COc1ccc(S(=O)(=O)N(Cc2cccnc2Br)[C@@H](C(=O)NO)C(C)C)cc1,30.0
CHEMBL428554,COc1ccc(S(=O)(=O)N(Cc2cccnc2F)[C@@H](C(=O)O)C(C)C)cc1,20000.0
CHEMBL236770,COc1ccc(S(=O)(=O)N(Cc2cccnc2F)[C@@H](C(=O)NO)C(C)C)cc1,19.0
CHEMBL392571,CC(C)[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OCCF)cc1,3.0
CHEMBL236565,CC(C)[C@H](C(=O)O)N(Cc1ccccc1)S(=O)(=O)c1ccc(OCCI)cc1,207.0
CHEMBL392308,CC(C)[C@H](C(=O)NO)N(Cc1ccccc1)S(=O)(=O)c1ccc(OCCI)cc1,22.0
CHEMBL237177,CC(C)[C@H](C(=O)O)N(Cc1ccccc1)S(=O)(=O)c1ccc(OCCF)cc1,5590.0
CHEMBL429800,CC(C)[C@H](C(=O)NO)N(Cc1ccccc1)S(=O)(=O)c1ccc(OCCF)cc1,4.0
CHEMBL236974,CC(C)[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,756.0
CHEMBL392088,CC(C)[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(N(C)C)cc1,992.0
CHEMBL393793,CC(C)[C@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(F)cc1,100000.0
CHEMBL237384,CC(C)[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(F)cc1,120.0
CHEMBL236130,CC(C)[C@H](C(=O)O)N(Cc1ccccc1)S(=O)(=O)c1ccc(N(C)C)cc1,41000.0
CHEMBL235916,CC(C)[C@H](C(=O)NO)N(Cc1ccccc1)S(=O)(=O)c1ccc(N(C)C)cc1,335.0
CHEMBL393829,CC(C)[C@H](C(=O)O)N(Cc1ccccc1)S(=O)(=O)c1ccc(F)cc1,4350.0
CHEMBL393828,CC(C)[C@H](C(=O)NO)N(Cc1ccccc1)S(=O)(=O)c1ccc(F)cc1,239.0
CHEMBL246178,COc1cc(C(=O)N[C@H]2CCC(=O)N(CC(=O)O)C2=O)cc(OC)c1OC,4000.0
CHEMBL29292,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,3400.0
CHEMBL246122,COc1cc(C(=O)N[C@H]2CCC(=O)N(CC(=O)NO)C2=O)cc(OC)c1OC,2200.0
CHEMBL245917,COC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,10600.0
CHEMBL430010,COC(=O)C[C@H](NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O)C(=O)OC,500.0
CHEMBL397396,COC(=O)[C@](C)(Cl)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,15600.0
CHEMBL245916,COC(=O)[C@H](CS)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,1700.0
CHEMBL245713,COC(=O)[C@H](Cc1ccccc1)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,1300.0
CHEMBL395354,COC(=O)[C@@H](NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O)[C@@H](C)O,1800.0
CHEMBL245398,COC(=O)[C@@H](Cc1ccccc1)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,1400.0
CHEMBL245397,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,13000.0
CHEMBL245394,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,1200.0
CHEMBL395121,COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,300.0
CHEMBL247392,COC(=O)[C@H](CCCCNC(=O)c1ccccc1)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,600.0
CHEMBL247391,COC(=O)[C@H](CCSC)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,1200.0
CHEMBL246780,COC(=O)[C@H](CCCNC(=N)N[N+](=O)[O-])NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,300.0
CHEMBL247390,COC(=O)[C@H](C)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,1200.0
CHEMBL247189,COC(=O)CCNC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,2200.0
CHEMBL247188,CC[C@H](C)[C@H](NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O)C(=O)OC,4300.0
CHEMBL246991,COC(=O)[C@H](CC(C)C)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,3800.0
CHEMBL246990,COC(=O)[C@@H](NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O)C(C)C,1000.0
CHEMBL246179,COC(=O)CNC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,4400.0
CHEMBL250093,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)OC)C2)cc1,870.0
CHEMBL250907,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(S(=O)(=O)C(C)C)C2)cc1,1000.0
CHEMBL250906,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)c3cccc(C)c3)C2)cc1,1450.0
CHEMBL446456,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)OCC)C2)cc1,1230.0
CHEMBL250905,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCNC2)cc1,2570.0
CHEMBL250710,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(S(=O)(=O)Cc3ccncc3)C2)cc1,1030.0
CHEMBL250709,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(S(=O)(=O)Cc3ccccc3)C2)cc1,260.0
CHEMBL250708,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(S(=O)(=O)C(C)C)C2)cc1,700.0
CHEMBL250504,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)c3ccc(COCC)cc3)C2)cc1,940.0
CHEMBL399098,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)c3ccc(C)cc3)C2)cc1,760.0
CHEMBL250503,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)c3cccc(C)c3)C2)cc1,1620.0
CHEMBL250502,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)c3ccccc3C)C2)cc1,840.0
CHEMBL399097,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)c3ccccc3)C2)cc1,1110.0
CHEMBL250299,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)C(C)CC)C2)cc1,520.0
CHEMBL250298,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)C(C)C)C2)cc1,840.0
CHEMBL250297,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)OC(C)(C)C)C2)cc1,2230.0
CHEMBL399096,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)OCC(C)C)C2)cc1,960.0
CHEMBL250094,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)OCC)C2)cc1,1630.0
CHEMBL251440,COCCN1CN(S(=O)(=O)c2ccc(OC)cc2)C(C(=O)NO)CC1=O,3.388
CHEMBL11306,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(=O)NO)CC(C)C,3.981
CHEMBL252309,COCCOc1cc(CCC[C@H]2C(=O)N[C@H](C(=O)c3ccccc3)Cc3ccc(cc3)OCCCC[C@@H]2C(=O)NO)ccc1OC,3981.07
CHEMBL333896,COc1ccc(S(=O)(=O)NC(C)C(=O)NO)cc1,87.1
CHEMBL445939,CC(C)OC(=O)c1cccc(=O)[nH]1,67000.0
CHEMBL428762,C(=C/c1ccccc1)\Cn1nnc(Cc2cccnc2)n1,150000.0
CHEMBL400358,c1ccc(CCCn2nnc(Cc3cccnc3)n2)cc1,150000.0
CHEMBL251465,c1ccc(CCn2nnc(Cc3cccnc3)n2)cc1,150000.0
CHEMBL400357,c1ccc(Cn2nnc(Cc3cccnc3)n2)cc1,150000.0
CHEMBL399998,c1cncc(Cc2nn[nH]n2)c1,48000.0
CHEMBL249249,C(=C/c1ccccc1)\Cn1cc(C2=NCCO2)nn1,149000.0
CHEMBL400851,c1ccc(CCn2cc(C3=NCCO3)nn2)cc1,150000.0
CHEMBL249862,c1ccc(Cn2cc(C3=NCCO3)nn2)cc1,150000.0
CHEMBL400850,CCCCCCCn1cc(C2=NCCO2)nn1,150000.0
CHEMBL249861,CCCCCCn1cc(C2=NCCO2)nn1,150000.0
CHEMBL249860,C1=C(n2cc(C3=NCCO3)nn2)CCCC1,150000.0
CHEMBL249859,CCCCCCOC(=O)c1cccc(S)n1,85000.0
CHEMBL399999,O=C(Oc1ccsc1)c1cccc(S)n1,77000.0
CHEMBL250070,O=C(OCc1ccc(Oc2ccccc2)cc1)c1cccc(S)n1,93000.0
CHEMBL250069,O=C(OCc1cccc(Oc2ccccc2)c1)c1cccc(S)n1,46000.0
CHEMBL251426,O=C(OCc1cccc(-c2ccccc2)c1)c1cccc(S)n1,42000.0
CHEMBL251425,O=C(OCc1ccc(-c2ccccc2)cc1)c1cccc(S)n1,110000.0
CHEMBL251424,O=C(Oc1ccc2ccccc2c1)c1cccc(S)n1,100000.0
CHEMBL251423,O=C(Oc1cccc2ccccc12)c1cccc(S)n1,98000.0
CHEMBL399997,O=C(OCc1ccccc1Br)c1cccc(S)n1,108000.0
CHEMBL251081,O=C(OCc1ccc(Cl)cc1)c1cccc(S)n1,96000.0
CHEMBL250059,O=C(OCc1cc(F)c(F)cc1F)c1cccc(S)n1,90000.0
CHEMBL400449,O=C(OCc1cc(F)ccc1F)c1cccc(S)n1,79000.0
CHEMBL250058,O=C(OCc1c(F)cccc1F)c1cccc(S)n1,66000.0
CHEMBL250057,O=C(OCc1ccc(F)cc1)c1cccc(S)n1,108000.0
CHEMBL254611,O=C(OCc1cccc(F)c1)c1cccc(S)n1,124000.0
CHEMBL254610,O=C(OCCCCOc1ccccc1)c1cccc(S)n1,63000.0
CHEMBL399908,COc1ccc(COC(=O)c2cccc(S)n2)cc1,91000.0
CHEMBL254406,COc1cccc(COC(=O)c2cccc(S)n2)c1,90000.0
CHEMBL398662,O=C(OCc1ccc(C(F)(F)F)cc1)c1cccc(S)n1,125000.0
CHEMBL254405,O=C(OCc1cccc(C(F)(F)F)c1)c1cccc(S)n1,110000.0
CHEMBL254404,Cc1ccc(COC(=O)c2cccc(S)n2)cc1,98000.0
CHEMBL254403,Cc1cccc(COC(=O)c2cccc(S)n2)c1,7000.0
CHEMBL252523,O=C(OCCCc1ccccc1)c1cccc(S)n1,100000.0
CHEMBL252522,O=C(OCCc1ccccc1)c1cccc(S)n1,119000.0
CHEMBL402720,O=C(OCc1ccccc1)c1cccc(S)n1,85000.0
CHEMBL442286,O=C(OC1CCCCC1)c1cccc(S)n1,73000.0
CHEMBL252327,O=C(OC1CCC1)c1cccc(S)n1,150000.0
CHEMBL404205,CC(C)OC(=O)c1cccc(S)n1,150000.0
CHEMBL252326,CCCCCOC(=O)c1cccc(=O)[nH]1,103000.0
CHEMBL254821,O=C(Oc1ccco1)c1cccc(=O)[nH]1,111000.0
CHEMBL398838,O=C(Oc1ccsc1)c1cccc(=O)[nH]1,65000.0
CHEMBL254039,O=C(Oc1cccs1)c1cccc(=O)[nH]1,73000.0
CHEMBL254038,O=C(OCc1cccc(Oc2ccccc2)c1)c1cccc(=O)[nH]1,150.0
CHEMBL253835,O=C(OCc1cccc(-c2ccccc2)c1)c1cccc(=O)[nH]1,33000.0
CHEMBL253189,O=C(OCc1ccc2c(c1)OCO2)c1cccc(=O)[nH]1,107000.0
CHEMBL253188,O=C(Oc1ccc2ccccc2c1)c1cccc(=O)[nH]1,125000.0
CHEMBL399504,O=C(Oc1cccc2ccccc12)c1cccc(=O)[nH]1,109000.0
CHEMBL254657,O=C(OC/C=C/c1ccccc1)c1cccc(=O)[nH]1,90000.0
CHEMBL254448,O=C(OCc1ccc(Br)cc1)c1cccc(=O)[nH]1,107000.0
CHEMBL254240,O=C(OCc1cccc(Br)c1)c1cccc(=O)[nH]1,68000.0
CHEMBL254239,O=C(OCc1ccccc1Br)c1cccc(=O)[nH]1,57000.0
CHEMBL254238,O=C(OCc1ccc(Cl)cc1)c1cccc(=O)[nH]1,69000.0
CHEMBL253823,O=C(OCc1cccc(Cl)c1)c1cccc(=O)[nH]1,5000.0
CHEMBL399685,O=C(OCc1ccccc1Cl)c1cccc(=O)[nH]1,69000.0
CHEMBL253820,O=C(OCc1c(F)c(F)c(F)c(F)c1F)c1cccc(=O)[nH]1,64000.0
CHEMBL398450,O=C(OCc1cc(F)c(F)cc1F)c1cccc(=O)[nH]1,86000.0
CHEMBL253605,O=C(OCc1c(F)cc(F)cc1F)c1cccc(=O)[nH]1,39000.0
CHEMBL399684,O=C(OCc1cc(F)cc(F)c1)c1cccc(=O)[nH]1,69000.0
CHEMBL399304,O=C(OCc1cc(F)ccc1F)c1cccc(=O)[nH]1,70000.0
CHEMBL253375,O=C(OCc1c(F)cccc1F)c1cccc(=O)[nH]1,66000.0
CHEMBL253374,O=C(OCc1ccc(F)cc1)c1cccc(=O)[nH]1,71000.0
CHEMBL398892,O=C(OCc1cccc(F)c1)c1cccc(=O)[nH]1,70000.0
CHEMBL253373,O=C(OCc1ccccc1F)c1cccc(=O)[nH]1,71000.0
CHEMBL253372,O=C(OCCCCOc1ccccc1)c1cccc(=O)[nH]1,90000.0
CHEMBL438519,O=C(OCCOc1ccccc1)c1cccc(=O)[nH]1,150.0
CHEMBL253172,COc1ccc(COC(=O)c2cccc(=O)[nH]2)cc1,110000.0
CHEMBL252965,COc1cccc(COC(=O)c2cccc(=O)[nH]2)c1,70000.0
CHEMBL1162966,O=C(OCc1ccc(C(F)(F)F)cc1)c1cccc(=O)[nH]1,112000.0
CHEMBL254006,O=C(OCc1cccc(C(F)(F)F)c1)c1cccc(=O)[nH]1,150.0
CHEMBL253801,Cc1ccc(COC(=O)c2cccc(=O)[nH]2)cc1,73000.0
CHEMBL255051,O=C(OCCc1ccccc1)c1cccc(=O)[nH]1,69000.0
CHEMBL399070,O=C(OCc1ccccc1)c1cccc(=O)[nH]1,65000.0
CHEMBL254838,O=C(OC1CCCCC1)c1cccc(=O)[nH]1,101000.0
CHEMBL254837,CC#CCOC(=O)c1cccc(=O)[nH]1,70000.0
CHEMBL254627,CC(C)=CCOC(=O)c1cccc(=O)[nH]1,72000.0
CHEMBL251937,O=C(OC1CCC1)c1cccc(=O)[nH]1,66000.0
CHEMBL249863,c1ccc(CCCn2cc(C3=NCCO3)nn2)cc1,150000.0
CHEMBL250266,COC[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccc(-c2ccccc2)c(C)c1)CC(=O)O)C(C)(C)C)c1ccccc1,34200.0
CHEMBL254604,O=C(CS(=O)(=O)N1CC=C(c2ccc(-c3ccccc3)c(F)c2)CC1)NO,17.0
CHEMBL252117,Cc1cc(C2CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC2)ccc1-c1cccc(OCCN(C)C)c1,534.0
CHEMBL400083,CNCCOc1cccc(-c2ccc(C3CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC3)cc2C)c1,196.0
CHEMBL251918,Cc1cc(C2CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC2)ccc1-c1cccc(OCCN)c1,188.0
CHEMBL251917,Cc1cc(C2CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC2)ccc1-c1cccc(OCCO)n1,529.0
CHEMBL398641,Cc1cc(C2CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC2)ccc1-c1cccc(OCCO)c1,262.0
